Gaspar_code,Genus_and_species,FB_Spec_Code,Family,Genus,Species,Size-FishBase,Size_type,IUCN_status,Piscivores,DIET SPECIALIZATION (CORALS),HABITAT SPECIALIZATION (CORALS)
6047,Blenniella chrysospilos,6047,Blenniidae,Blenniella,chrysospilos,13,SL,,0,NS,0
16946,Blenniella cyanostigma,16946,Blenniidae,Blenniella,cyanostigma,8.1,SL,,0,NS,0
7871,Blenniella gibbifrons,7871,Blenniidae,Blenniella,gibbifrons,12,SL,,0,NS,0
27180,Blenniella interrupta,27180,Blenniidae,Blenniella,interrupta,6,SL,,0,NS,0
27181,Blenniella leopardus,27181,Blenniidae,Blenniella,leopardus,6,SL,,0,NS,0
27183,Blenniella paula,27183,Blenniidae,Blenniella,paula,10,SL,,0,NS,0
6051,Blenniella periophthalmus,6051,Blenniidae,Blenniella,periophthalmus,15,SL,,0,NS,0
5078,Blennius normani,5078,Blenniidae,Blennius,normani,11,SL,,0,NS,0
16942,Chalaroderma capito,16942,Blenniidae,Chalaroderma,capito,20,SL,,0,NS,0
16943,Chalaroderma ocellata,16943,Blenniidae,Chalaroderma,ocellata,7,SL,,0,NS,0
3754,Chasmodes bosquianus,3754,Blenniidae,Chasmodes,bosquianus,15,TL,,0,NS,0
7644,Coryphoblennius galerita,7644,Blenniidae,Coryphoblennius,galerita,7,SL,,0,NS,0
7560,Crossosalarias macrospilus,7560,Blenniidae,Crossosalarias,macrospilus,10,TL,,0,NS,0
59603,Dodekablennos fraseri,59603,Blenniidae,Dodekablennos,fraseri,4,,,0,NS,0
13753,Enchelyurus ater,13753,Blenniidae,Enchelyurus,ater,5.5,TL,,0,NS,0
59664,Enchelyurus brunneolus,59664,Blenniidae,Enchelyurus,brunneolus,2.9,SL,,0,NS,0
M-755-G,Enchelyurus caeruleopunctatus,,Blenniidae,Enchelyurus,caeruleopunctatus,4.5,,,0,NS,0
59604,Enchelyurus flavipes,59604,Blenniidae,Enchelyurus,flavipes,4.5,,,0,NS,0
6062,Enchelyurus kraussii,6062,Blenniidae,Enchelyurus,kraussii,4.5,SL,,0,NS,0
58173,Enchelyurus petersi,58173,Blenniidae,Enchelyurus,petersi,5.4,SL,,0,NS,0
22665,Entomacrodus cadenati,22665,Blenniidae,Entomacrodus,cadenati,6,SL,,0,NS,0
6037,Entomacrodus caudofasciatus,6037,Blenniidae,Entomacrodus,caudofasciatus,6.2,SL,,0,NS,0
55251,Entomacrodus chapmani,55251,Blenniidae,Entomacrodus,chapmani,3.9,SL,,0,NS,0
46791,Entomacrodus chiostictus,46791,Blenniidae,Entomacrodus,chiostictus,7.5,TL,,0,NS,0
58172,Entomacrodus corneliae,58172,Blenniidae,Entomacrodus,corneliae,4.2,SL,,0,NS,0
6038,Entomacrodus cymatobiotus,6038,Blenniidae,Entomacrodus,cymatobiotus,2.7,SL,,0,NS,0
6039,Entomacrodus decussatus,6039,Blenniidae,Entomacrodus,decussatus,19,TL,,0,NS,0
22835,Entomacrodus epalzeocheilos,22835,Blenniidae,Entomacrodus,epalzeocheilos,11,SL,,0,NS,0
59472,Entomacrodus lemuria,59472,Blenniidae,Entomacrodus,lemuria,6.79,SL,,0,NS,0
60082,Entomacrodus macrospilus,60082,Blenniidae,Entomacrodus,macrospilus,2.19,SL,,0,NS,0
7831,Entomacrodus marmoratus,7831,Blenniidae,Entomacrodus,marmoratus,15.2,SL,,0,NS,0
3756,Entomacrodus nigricans,3756,Blenniidae,Entomacrodus,nigricans,10,TL,,0,NS,0
6040,Entomacrodus niuafoouensis,6040,Blenniidae,Entomacrodus,niuafoouensis,12,TL,,0,NS,0
60081,Entomacrodus randalli,60081,Blenniidae,Entomacrodus,randalli,8.75,SL,,0,NS,0
58174,Entomacrodus rofeni,58174,Blenniidae,Entomacrodus,rofeni,8,SL,,0,NS,0
6041,Entomacrodus sealei,6041,Blenniidae,Entomacrodus,sealei,8,TL,,0,NS,0
M-7272-G,Entomacrodus solus,,Blenniidae,Entomacrodus,solus,4.5,,,0,NS,0
6042,Entomacrodus stellifer,6042,Blenniidae,Entomacrodus,stellifer stellifer,11,SL,,0,NS,0
58175,Entomacrodus strasburgi,58175,Blenniidae,Entomacrodus,strasburgi,4,SL,,0,NS,0
6043,Entomacrodus striatus,6043,Blenniidae,Entomacrodus,striatus,11,TL,,0,NS,0
22667,Entomacrodus textilis,22667,Blenniidae,Entomacrodus,textilis,6,SL,,0,NS,0
6044,Entomacrodus thalassinus,6044,Blenniidae,Entomacrodus,thalassinus thalassinus,4,SL,,0,NS,0
25694,Entomacrodus vermiculatus,25694,Blenniidae,Entomacrodus,vermiculatus,18,TL,,0,NS,0
12939,Entomacrodus vomerinus,12939,Blenniidae,Entomacrodus,vomerinus,7,SL,,0,NS,0
59471,Entomacrodus williamsi,59471,Blenniidae,Entomacrodus,williamsi,5.28,SL,,0,NS,0
59606,Haptogenys bipunctata,59606,Blenniidae,Haptogenys,bipunctata,3.2,,,0,NS,0
16944,Hirculops cornifer,16944,Blenniidae,Hirculops,cornifer,6,SL,,0,NS,0
3757,Hypleurochilus aequipinnis,3757,Blenniidae,Hypleurochilus,aequipinnis,7.5,TL,,0,NS,0
16293,Hypleurochilus bananensis,16293,Blenniidae,Hypleurochilus,bananensis,10.5,SL,,0,NS,0
3758,Hypleurochilus bermudensis,3758,Blenniidae,Hypleurochilus,bermudensis,10,TL,,0,NS,0
52386,Hypleurochilus fissicornis,52386,Blenniidae,Hypleurochilus,fissicornis,8,NG,,0,NS,0
3759,Hypleurochilus geminatus,3759,Blenniidae,Hypleurochilus,geminatus,10,TL,,0,NS,0
9920,Hypleurochilus langi,9920,Blenniidae,Hypleurochilus,langi,7,SL,,0,NS,0
61241,Hypleurochilus pseudoaequipinnis,61241,Blenniidae,Hypleurochilus,pseudoaequipinnis,,,,0,NS,0
3760,Hypleurochilus springeri,3760,Blenniidae,Hypleurochilus,springeri,5,TL,,0,NS,0
8269,Hypsoblennius brevipinnis,8269,Blenniidae,Hypsoblennius,brevipinnis,12,TL,,0,NS,0
46793,Hypsoblennius caulopus,46793,Blenniidae,Hypsoblennius,caulopus,9,TL,,0,NS,0
16506,Hypsoblennius exstochilus,16506,Blenniidae,Hypsoblennius,exstochilus,5,TL,,0,NS,0
3761,Hypsoblennius gentilis,3761,Blenniidae,Hypsoblennius,gentilis,15,TL,,0,NS,0
3763,Hypsoblennius hentz,3763,Blenniidae,Hypsoblennius,hentz,10,TL,,0,NS,0
12442,Hypsoblennius invemar,12442,Blenniidae,Hypsoblennius,invemar,5,TL,,0,NS,0
3764,Hypsoblennius ionthas,3764,Blenniidae,Hypsoblennius,ionthas,10,TL,,0,NS,0
3765,Hypsoblennius jenkinsi,3765,Blenniidae,Hypsoblennius,jenkinsi,13,TL,,0,NS,0
46807,Hypsoblennius paytensis,46807,Blenniidae,Hypsoblennius,paytensis,10,,,0,NS,0
59661,Hypsoblennius proteus,59661,Blenniidae,Hypsoblennius,proteus,2,SL,,0,NS,0
46799,Hypsoblennius striatus,46799,Blenniidae,Hypsoblennius,striatus,8,TL,,0,NS,0
8043,Istiblennius bellus,8043,Blenniidae,Istiblennius,bellus,16,SL,,0,NS,0
27247,Istiblennius colei,27247,Blenniidae,Istiblennius,colei,11.8,SL,,0,NS,0
7562,Istiblennius dussumieri,7562,Blenniidae,Istiblennius,dussumieri,12,TL,,0,NS,0
6049,Istiblennius edentulus,6049,Blenniidae,Istiblennius,edentulus,16,TL,,0,NS,0
27245,Istiblennius flaviumbrinus,27245,Blenniidae,Istiblennius,flaviumbrinus,9,SL,,0,NS,0
6050,Istiblennius lineatus,6050,Blenniidae,Istiblennius,lineatus,15,TL,,0,NS,0
13761,Istiblennius meleagris,13761,Blenniidae,Istiblennius,meleagris,15,TL,,0,NS,0
27237,Istiblennius muelleri,27237,Blenniidae,Istiblennius,muelleri,7,SL,,0,NS,0
27015,Istiblennius pox,27015,Blenniidae,Istiblennius,pox,13,TL,,0,NS,0
23697,Istiblennius rivulatus,23697,Blenniidae,Istiblennius,rivulatus,10,SL,,0,NS,0
27016,Istiblennius spilotus,27016,Blenniidae,Istiblennius,spilotus,14,TL,,0,NS,0
27195,Istiblennius steindachneri,27195,Blenniidae,Istiblennius,steindachneri,11,SL,,0,NS,0
25453,Istiblennius unicolor,25453,Blenniidae,Istiblennius,unicolor,10,SL,,0,NS,0
7832,Istiblennius zebra,7832,Blenniidae,Istiblennius,zebra,19.3,SL,,0,NS,0
64223,Laiphognathus longispinis,64223,Blenniidae,Laiphognathus,longispinis,5,SL,,0,NS,0
7564,Laiphognathus multimaculatus,7564,Blenniidae,Laiphognathus,multimaculatus,4,SL,,0,NS,0
51645,Lipophrys caboverdensis,51645,Blenniidae,Lipophrys,caboverdensis,4,TL,,0,NS,0
9200,Lipophrys pholis,9200,Blenniidae,Lipophrys,pholis,30,TL,,0,NS,0
22631,Lipophrys velifer,22631,Blenniidae,Lipophrys,velifer,5,TL,,0,NS,0
6052,Litobranchus fowleri,6052,Blenniidae,Litobranchus,fowleri,3.5,SL,,0,NS,0
48360,Lupinoblennius vinctus,48360,Blenniidae,Lupinoblennius,vinctus,3,TL,,0,NS,0
B-9628-G,Medusablennius chani,,Blenniidae,Medusablennius,chani,15.4,,,0,NS,0
7570,Mimoblennius atrocinctus,7570,Blenniidae,Mimoblennius,atrocinctus,5,TL,,0,NS,0
59605,Mimoblennius cas,59605,Blenniidae,Mimoblennius,cas,3.24,SL,,0,NS,0
59657,Mimoblennius lineathorax,59657,Blenniidae,Mimoblennius,lineathorax,2.61,SL,,0,NS,0
16947,Mimoblennius rusi,16947,Blenniidae,Mimoblennius,rusi,4,SL,,0,NS,0
6053,Nannosalarias nativitatis,6053,Blenniidae,Nannosalarias,nativitatis,5,TL,,0,NS,0
46417,Oman ypsilon,46417,Blenniidae,Oman,ypsilon,4,TL,,0,NS,0
13754,Omobranchus anolius,13754,Blenniidae,Omobranchus,anolius,7.5,TL,,0,NS,0
59607,Omobranchus aurosplendidus,59607,Blenniidae,Omobranchus,aurosplendidus,,,,0,NS,0
16948,Omobranchus banditus,16948,Blenniidae,Omobranchus,banditus,6,SL,,0,NS,0
8039,Omobranchus elongatus,8039,Blenniidae,Omobranchus,elongatus,5,SL,,0,NS,0
23727,Omobranchus fasciolatoceps,23727,Blenniidae,Omobranchus,fasciolatoceps,,,,0,NS,0
8038,Omobranchus fasciolatus,8038,Blenniidae,Omobranchus,fasciolatus,6.8,TL,,0,NS,0
59602,Omobranchus germaini,59602,Blenniidae,Omobranchus,germaini,8,TL,,0,NS,0
61227,Omobranchus hikkaduwensis,61227,Blenniidae,Omobranchus,hikkaduwensis,,,,0,NS,0
23757,Omobranchus loxozonus,23757,Blenniidae,Omobranchus,loxozonus,,,,0,NS,0
46418,Omobranchus mekranensis,46418,Blenniidae,Omobranchus,mekranensis,6,TL,,0,NS,0
7566,Omobranchus punctatus,7566,Blenniidae,Omobranchus,punctatus,9.5,SL,,0,NS,0
56837,Omobranchus rotundiceps,56837,Blenniidae,Omobranchus,rotundiceps,,,,0,NS,0
59612,Omobranchus smithi,59612,Blenniidae,Omobranchus,smithi,,,,0,NS,0
59659,Omobranchus steinitzi,59659,Blenniidae,Omobranchus,steinitzi,3.2,SL,,0,NS,0
6063,Omox biporos,6063,Blenniidae,Omox,biporos,4,SL,,0,NS,0
27534,Omox lupus,27534,Blenniidae,Omox,lupus,,,,0,NS,0
8300,Ophioblennius steindachneri,8300,Blenniidae,Ophioblennius,steindachneri,18,SL,,0,NS,0
63067,Ophioblennius trinitatis,63067,Blenniidae,Ophioblennius,trinitatis,,,,0,NS,0
16955,Parablennius cornutus,16955,Blenniidae,Parablennius,cornutus,15,SL,,0,NS,0
56471,Parablennius cyclops,56471,Blenniidae,Parablennius,cyclops,,,,0,NS,0
22638,Parablennius goreensis,22638,Blenniidae,Parablennius,goreensis,7,SL,,0,NS,0
16326,Parablennius incognitus,16326,Blenniidae,Parablennius,incognitus,5,SL,,0,NS,0
56925,Parablennius intermedius,56925,Blenniidae,Parablennius,intermedius,12,TL,,0,NS,0
28233,Parablennius laticlavius,28233,Blenniidae,Parablennius,laticlavius,8,TL,,0,NS,0
16957,Parablennius lodosus,16957,Blenniidae,Parablennius,lodosus,4,SL,,0,NS,0
3769,Parablennius marmoreus,3769,Blenniidae,Parablennius,marmoreus,8.5,TL,,0,NS,0
46419,Parablennius opercularis,46419,Blenniidae,Parablennius,opercularis,6,TL,,0,NS,0
16328,Parablennius parvicornis,16328,Blenniidae,Parablennius,parvicornis,12,SL,,0,NS,0
16962,Parablennius pilicornis,16962,Blenniidae,Parablennius,pilicornis,12.7,SL,,0,NS,0
16330,Parablennius ruber,16330,Blenniidae,Parablennius,ruber,14,TL,,0,NS,0
51646,Parablennius salensis,51646,Blenniidae,Parablennius,salensis,6,TL,,0,NS,0
1700,Parablennius sanguinolentus,1700,Blenniidae,Parablennius,sanguinolentus,20,TL,,0,NS,0
27521,Parablennius serratolineatus,27521,Blenniidae,Parablennius,serratolineatus,,,,0,NS,0
56461,Parablennius tasmanianus,56461,Blenniidae,Parablennius,tasmanianus,13,TL,,0,NS,0
1702,Parablennius tentacularis,1702,Blenniidae,Parablennius,tentacularis,15,TL,,0,NS,0
46422,Parablennius thysanius,46422,Blenniidae,Parablennius,thysanius,6.2,TL,,0,NS,0
22645,Parablennius verryckeni,22645,Blenniidae,Parablennius,verryckeni,4,TL,,0,NS,0
23573,Parablennius yatabei,23573,Blenniidae,Parablennius,yatabei,9,TL,,0,NS,0
46806,Parahypsos piersoni,46806,Blenniidae,Parahypsos,piersoni,3,,,0,NS,0
16301,Paralipophrys trigloides,16301,Blenniidae,Paralipophrys,trigloides,13,TL,,0,NS,0
6054,Paralticus amboinensis,6054,Blenniidae,Paralticus,amboinensis,16,TL,,0,NS,0
6064,Parenchelyurus hepburni,6064,Blenniidae,Parenchelyurus,hepburni,4.5,TL,,0,NS,0
26220,Pereulixia kosiensis,26220,Blenniidae,Pereulixia,kosiensis,20,SL,,0,NS,0
46423,Petroscirtes ancylodon,46423,Blenniidae,Petroscirtes,ancylodon,11.5,TL,,0,NS,0
6073,Petroscirtes breviceps,6073,Blenniidae,Petroscirtes,breviceps,11,SL,,0,NS,0
13748,Petroscirtes fallax,13748,Blenniidae,Petroscirtes,fallax,9.5,TL,,0,NS,0
13750,Petroscirtes lupus,13750,Blenniidae,Petroscirtes,lupus,13,TL,,0,NS,0
6074,Petroscirtes mitratus,6074,Blenniidae,Petroscirtes,mitratus,8.5,TL,,0,NS,0
23760,Petroscirtes springeri,23760,Blenniidae,Petroscirtes,springeri,7.65,SL,,0,NS,0
6075,Petroscirtes thepassii,6075,Blenniidae,Petroscirtes,thepassii,5.9,SL,,0,NS,0
6077,Petroscirtes xestus,6077,Blenniidae,Petroscirtes,xestus,7,TL,,0,NS,0
25513,Plagiotremus azaleus,25513,Blenniidae,Plagiotremus,azaleus,10,TL,,0,NS,0
61226,Plagiotremus iosodon,61226,Blenniidae,Plagiotremus,iosodon,,,,0,NS,0
6070,Plagiotremus laudandus,6070,Blenniidae,Plagiotremus,laudandus laudandus,8,TL,,1,NS,0
12787,Plagiotremus phenax,12787,Blenniidae,Plagiotremus,phenax,8,TL,,0,NS,0
46736,Plagiotremus spilistius,46736,Blenniidae,Plagiotremus,spilistius,17,SL,,0,NS,0
6072,Plagiotremus tapeinosoma,6072,Blenniidae,Plagiotremus,tapeinosoma,14,TL,,0,NS,0
59608,Praealticus bilineatus,59608,Blenniidae,Praealticus,bilineatus,,,,0,NS,0
IRD-8651-G,Praealticus brunneus,,Blenniidae,Praealticus,brunneus,,,,0,NS,0
61224,Praealticus caesius,61224,Blenniidae,Praealticus,caesius,6.7,SL,,0,NS,0
61230,Praealticus dayi,61230,Blenniidae,Praealticus,dayi,,,,0,NS,0
59515,Praealticus labrovittatus,59515,Blenniidae,Praealticus,labrovittatus,4.2,SL,,0,NS,0
59663,Praealticus margaritatus,59663,Blenniidae,Praealticus,margaritatus,5.52,SL,,0,NS,0
61225,Praealticus multistriatus,61225,Blenniidae,Praealticus,multistriatus,,,,0,NS,0
6055,Praealticus natalis,6055,Blenniidae,Praealticus,natalis,8,TL,,0,NS,0
61223,Praealticus oortii,61223,Blenniidae,Praealticus,oortii,,,,0,NS,0
59516,Praealticus poptae,59516,Blenniidae,Praealticus,poptae,4.7,SL,,0,NS,0
61234,Praealticus semicrenatus,61234,Blenniidae,Praealticus,semicrenatus,,,,0,NS,0
59613,Praealticus striatus,59613,Blenniidae,Praealticus,striatus,,,,0,NS,0
23770,Praealticus tanegasimae,23770,Blenniidae,Praealticus,tanegasimae,5.9,SL,,0,NS,0
59658,Praealticus triangulus,59658,Blenniidae,Praealticus,triangulus,,,,0,NS,0
64826,Rhabdoblennius nigropunctatus,64826,Blenniidae,Rhabdoblennius,nigropunctatus,6.1,TL,,0,NS,0
13762,Rhabdoblennius nitidus,13762,Blenniidae,Rhabdoblennius,nitidus,8,SL,,0,NS,0
6056,Rhabdoblennius rhabdotrachelus,6056,Blenniidae,Rhabdoblennius,rhabdotrachelus,4,SL,,0,NS,0
6057,Rhabdoblennius snowi,6057,Blenniidae,Rhabdoblennius,snowi,7,TL,,0,NS,0
1701,Salaria pavo,1701,Blenniidae,Salaria,pavo,13,TL,,0,NS,0
25795,Salarias alboguttatus,25795,Blenniidae,Salarias,alboguttatus,9,TL,,0,NS,0
7749,Salarias ceramensis,7749,Blenniidae,Salarias,ceramensis,15,TL,,0,NS,0
6058,Salarias fasciatus,6058,Blenniidae,Salarias,fasciatus,14,TL,,0,NS,0
11616,Salarias guttatus,11616,Blenniidae,Salarias,guttatus,10,TL,,0,NS,0
6060,Salarias luctuosus,6060,Blenniidae,Salarias,luctuosus,5,SL,,0,NS,0
61231,Salarias nigrocinctus,61231,Blenniidae,Salarias,nigrocinctus,,,,0,NS,0
59843,Salarias obscurus,59843,Blenniidae,Salarias,obscurus,,,,0,NS,0
59273,Salarias patzneri,59273,Blenniidae,Salarias,patzneri,5.5,TL,,0,NS,0
59272,Salarias ramosus,59272,Blenniidae,Salarias,ramosus,14,TL,,0,NS,0
22515,Salarias segmentatus,22515,Blenniidae,Salarias,segmentatus,11,TL,,0,NS,0
61222,Salarias sexfilum,61222,Blenniidae,Salarias,sexfilum,,,,0,NS,0
61221,Salarias sibogai,61221,Blenniidae,Salarias,sibogai,,,,0,NS,0
13763,Salarias sinuosus,13763,Blenniidae,Salarias,sinuosus,6,TL,,0,NS,0
51647,Scartella caboverdiana,51647,Blenniidae,Scartella,caboverdiana,6,TL,,0,NS,0
3770,Scartella cristata,3770,Blenniidae,Scartella,cristata,12,TL,,0,NS,0
16966,Scartella emarginata,16966,Blenniidae,Scartella,emarginata,10,SL,,0,NS,0
64883,Scartella itajobi,64883,Blenniidae,Scartella,itajobi,4,SL,,0,NS,0
22660,Scartella nuchifilis,22660,Blenniidae,Scartella,nuchifilis,6,SL,,0,NS,0
62083,Scartella poiti,62083,Blenniidae,Scartella,poiti,8,SL,,0,NS,0
22662,Scartella springeri,22662,Blenniidae,Scartella,springeri,8,SL,,0,NS,0
13554,Scartichthys gigas,13554,Blenniidae,Scartichthys,gigas,22,SL,,0,NS,0
27050,Scartichthys variolatus,27050,Blenniidae,Scartichthys,variolatus,16,SL,,0,NS,0
22620,Spaniblennius riodourensis,22620,Blenniidae,Spaniblennius,riodourensis,5,SL,,0,NS,0
6061,Stanulus seychellensis,6061,Blenniidae,Stanulus,seychellensis,4,TL,,0,NS,0
12642,Stanulus talboti,12642,Blenniidae,Stanulus,talboti,4.8,TL,,0,NS,0
6078,Xiphasia matsubarai,6078,Blenniidae,Xiphasia,matsubarai,30,SL,,0,NS,0
7563,Xiphasia setifer,7563,Blenniidae,Xiphasia,setifer,53,SL,,0,NS,0
13064,Arnoglossus macrolophus,13064,Bothidae,Arnoglossus,macrolophus,13,TL,,0,NS,0
15549,Arnoglossus tenuis,15549,Bothidae,Arnoglossus,tenuis,12,TL,,0,NS,0
15294,Asterorhombus fijiensis,15294,Bothidae,Asterorhombus,fijiensis,15,TL,,0,NS,0
63068,Asterorhombus filifer,63068,Bothidae,Asterorhombus,filifer,,,,0,NS,0
8123,Asterorhombus intermedius,8123,Bothidae,Asterorhombus,intermedius,20,SL,,0,NS,0
8830,Bothus guibei,8830,Bothidae,Bothus,guibei,28,TL,,0,NS,0
13556,Bothus leopardinus,13556,Bothidae,Bothus,leopardinus,15,TL,,0,NS,0
978,Bothus lunatus,978,Bothidae,Bothus,lunatus,46,TL,,1,NS,0
7529,Bothus maculiferus,7529,Bothidae,Bothus,maculiferus,25,TL,,0,NS,0
7641,Bothus mancus,7641,Bothidae,Bothus,mancus,45,SL,,1,NS,0
8832,Bothus mellissi,8832,Bothidae,Bothus,mellissi,22,TL,,0,NS,0
4207,Bothus ocellatus,4207,Bothidae,Bothus,ocellatus,18,TL,,0,NS,0
1321,Bothus pantherinus,1321,Bothidae,Bothus,pantherinus,39,TL,,1,NS,0
207,Bothus podas,207,Bothidae,Bothus,podas,45,TL,,0,NS,0
4208,Bothus robinsi,4208,Bothidae,Bothus,robinsi,25,TL,,0,NS,0
M-8354-G,Bothus ypsigrammus,,Bothidae,Bothus,ypsigrammus,,,,0,NS,0
11238,Grammatobothus pennatus,11238,Bothidae,Grammatobothus,pennatus,18,TL,,0,NS,0
6638,Grammatobothus polyophthalmus,6638,Bothidae,Grammatobothus,polyophthalmus,21,TL,,0,NS,0
8421,Bregmaceros mcclellandi,8421,Bregmacerotidae,Bregmaceros,mcclellandi,9,SL,,0,NS,0
59465,Acarobythites larsonae,59465,Bythitidae,Acarobythites,larsonae,2.52,SL,,0,NS,0
56405,Dinematichthys minyomma,56405,Bythitidae,Alionematichthys,minyomma,7.79,SL,,0,NS,0
64088,Beaglichthys bleekeri,64088,Bythitidae,Beaglichthys,bleekeri,7.2,SL,,0,NS,0
64507,Beaglichthys larsonae,64507,Bythitidae,Beaglichthys,larsonae,6,SL,,0,NS,0
54803,Beaglichthys macrophthalmus,54803,Bythitidae,Beaglichthys,macrophthalmus,9.6,SL,,0,NS,0
16794,Bidenichthys capensis,16794,Bythitidae,Bidenichthys,capensis,9,TL,,0,NS,0
54131,Brosmolus longicaudus,54131,Bythitidae,Brosmolus,longicaudus,5.84,SL,,0,NS,0
7299,Brosmophyciops pautzkei,7299,Bythitidae,Brosmophyciops,pautzkei,7,TL,,0,NS,0
56386,Calamopteryx jeb,56386,Bythitidae,Calamopteryx,jeb,6,,,0,NS,0
56387,Calamopteryx robinsorum,56387,Bythitidae,Calamopteryx,robinsorum,,,,0,NS,0
63234,Dermatopsis greenfieldi,63234,Bythitidae,Dermatopsis,greenfieldi,,,,0,NS,0
24957,Dermatopsis macrodon,24957,Bythitidae,Dermatopsis,macrodon,10,TL,,0,NS,0
63255,Dermatopsoides andersoni,63255,Bythitidae,Dermatopsoides,andersoni,3.9,SL,,0,NS,0
16797,Dermatopsoides kasougae,16797,Bythitidae,Dermatopsoides,kasougae,6.5,TL,,0,NS,0
10249,Dermatopsoides talboti,10249,Bythitidae,Dermatopsoides,talboti,5.7,TL,,0,NS,0
63162,Diancistrus alatus,63162,Bythitidae,Diancistrus,alatus,3.2,SL,,0,NS,0
63168,Diancistrus alleni,63168,Bythitidae,Diancistrus,alleni,7,SL,,0,NS,0
63169,Diancistrus altidorsalis,63169,Bythitidae,Diancistrus,altidorsalis,10,SL,,0,NS,0
63170,Diancistrus atollorum,63170,Bythitidae,Diancistrus,atollorum,5.8,SL,,0,NS,0
63171,Diancistrus beateae,63171,Bythitidae,Diancistrus,beateae,13.2,,,0,NS,0
63193,Diancistrus brevirostris,63193,Bythitidae,Diancistrus,brevirostris,5.9,SL,,0,NS,0
63194,Diancistrus eremitus,63194,Bythitidae,Diancistrus,eremitus,8,SL,,0,NS,0
23243,Brotulina erythrea,23243,Bythitidae,Diancistrus,erythraeus,7,SL,,0,NS,0
63195,Diancistrus fijiensis,63195,Bythitidae,Diancistrus,fijiensis,4,SL,,0,NS,0
23244,Diancistrus fuscus,23244,Bythitidae,Diancistrus,fuscus,7,SL,,0,NS,0
63201,Diancistrus jackrandalli,63201,Bythitidae,Diancistrus,jackrandalli,7.9,SL,,0,NS,0
63205,Diancistrus jeffjohnsoni,63205,Bythitidae,Diancistrus,jeffjohnsoni,6,SL,,0,NS,0
63206,Diancistrus karinae,63206,Bythitidae,Diancistrus,karinae,7.5,SL,,0,NS,0
63208,Diancistrus katrineae,63208,Bythitidae,Diancistrus,katrineae,10,SL,,0,NS,0
63209,Diancistrus leisi,63209,Bythitidae,Diancistrus,leisi,3.3,SL,,0,NS,0
24961,Diancistrus longifilis,24961,Bythitidae,Diancistrus,longifilis,7.6,SL,,0,NS,0
63219,Diancistrus machidai,63219,Bythitidae,Diancistrus,machidai,6,SL,,0,NS,0
63220,Diancistrus manciporus,63220,Bythitidae,Diancistrus,manciporus,5.3,SL,,0,NS,0
63210,Diancistrus mcgroutheri,63210,Bythitidae,Diancistrus,mcgroutheri,4.7,SL,,0,NS,0
63221,Diancistrus mennei,63221,Bythitidae,Diancistrus,mennei,4.8,SL,,0,NS,0
63222,Diancistrus niger,63222,Bythitidae,Diancistrus,niger,4.5,SL,,0,NS,0
63224,Diancistrus pohnpeiensis,63224,Bythitidae,Diancistrus,pohnpeiensis,8,SL,,0,NS,0
63225,Diancistrus robustus,63225,Bythitidae,Diancistrus,robustus,5.2,SL,,0,NS,0
63226,Diancistrus springeri,63226,Bythitidae,Diancistrus,springeri,4.2,SL,,0,NS,0
63227,Diancistrus tongaensis,63227,Bythitidae,Diancistrus,tongaensis,4.5,SL,,0,NS,0
63230,Diancistrus vietnamensis,63230,Bythitidae,Diancistrus,vietnamensis,6.2,SL,,0,NS,0
24964,Dipulus caecus,24964,Bythitidae,Dipulus,caecus,19.7,SL,,0,NS,0
63251,Dipulus hutchinsi,63251,Bythitidae,Dipulus,hutchinsi,10,SL,,0,NS,0
56406,Dipulus norfolkanus,56406,Bythitidae,Dipulus,norfolkanus,7.3,SL,,0,NS,0
64478,Eusurculus andamanensis,64478,Bythitidae,Eusurculus,andamanensis,4,SL,,0,NS,0
64480,Eusurculus pristinus,64480,Bythitidae,Eusurculus,pristinus,4.5,SL,,0,NS,0
16799,Grammonoides opisthodon,16799,Bythitidae,Grammonoides,opisthodon,5,TL,,0,NS,0
3125,Grammonus diagrammus,3125,Bythitidae,Grammonus,diagrammus,20,TL,,0,NS,0
9002,Grammonus longhursti,9002,Bythitidae,Grammonus,longhursti,10,SL,,0,NS,0
M-6534b-G,Grammonus nagaredi,,Bythitidae,Grammonus,nagaredi,,,,0,NS,0
15659,Grammonus robustus,15659,Bythitidae,Grammonus,robustus,21,SL,,0,NS,0
62550,Grammonus thielei,62550,Bythitidae,Grammonus,thielei,18,TL,,0,NS,0
64221,Grammonus yunokawai,64221,Bythitidae,Grammonus,yunokawai,9,,,0,NS,0
64483,Majungaichthys simplex,64483,Bythitidae,Majungaichthys,simplex,3.7,SL,,0,NS,0
64484,Mascarenichthys heemstrai,64484,Bythitidae,Mascarenichthys,heemstrai,4,SL,,0,NS,0
62183,Microbrotula bentleyi,62183,Bythitidae,Microbrotula,bentleyi,3.73,SL,,0,NS,0
62184,Microbrotula polyactis,62184,Bythitidae,Microbrotula,polyactis,4,SL,,0,NS,0
56391,Microbrotula randalli,56391,Bythitidae,Microbrotula,randalli,4.2,SL,,0,NS,0
24970,Monothrix polylepis,24970,Bythitidae,Monothrix,polylepis,5,SL,,0,NS,0
3123,Ogilbia cayorum,3123,Bythitidae,Ogilbia,cayorum,6,SL,,0,NS,0
63270,Ogilbia cocoensis,63270,Bythitidae,Ogilbia,cocoensis,3,SL,,0,NS,0
