"","species","sizemax","sst","k_m","k_sd"
"45","Acanthurus_coeruleus",39,25,0.174977026442501,0.0313905720670125
"46","Acanthurus_coeruleus",39,26,0.178707243771269,0.0316752296376257
"47","Acanthurus_coeruleus",39,27,0.182546376530313,0.0321284268944559
"48","Acanthurus_coeruleus",39,28,0.186498092352265,0.0327657665275195
"49","Acanthurus_dussumieri",54,21,0.169919797324099,0.0419230879762222
"50","Acanthurus_dussumieri",54,22,0.173424376498054,0.0419795155790293
"51","Acanthurus_dussumieri",54,24,0.180740046052109,0.0424218068676236
"52","Acanthurus_dussumieri",54,25,0.184557973074286,0.0428336290002695
"53","Acanthurus_dussumieri",54,26,0.188487399764222,0.043390170561763
"54","Acanthurus_dussumieri",54,27,0.192532072928139,0.0441045015328029
"55","Acanthurus_dussumieri",54,28,0.196695880534581,0.0449893013647236
"56","Acanthurus_dussumieri",54,29,0.20098285751488,0.0460566457120271
"57","Acanthurus_fowleri",45,29,0.223104439229423,0.0191511767842776
"58","Acanthurus_fowleri",45,30,0.228018453256242,0.0203661685036979
"59","Acanthurus_grammoptilus",35,24,0.257253978590874,0.0277865524027965
"60","Acanthurus_grammoptilus",35,25,0.2627558150208,0.0275847854361596
"61","Acanthurus_grammoptilus",35,26,0.268418802486418,0.0277691848249544
"62","Acanthurus_grammoptilus",35,27,0.274248369488243,0.0283857055710627
"63","Acanthurus_grammoptilus",35,28,0.280250149514891,0.0294646661990563
"64","Acanthurus_grammoptilus",35,29,0.28642998949686,0.0310186211861189
"65","Acanthurus_guttatus",26,25,0.256542801953224,0.0233207083281056
"66","Acanthurus_guttatus",26,26,0.262037652884531,0.0229437550589423
"67","Acanthurus_guttatus",26,27,0.267693373141381,0.023013568113501
"68","Acanthurus_guttatus",26,28,0.273515384993867,0.0235895661712037
"69","Acanthurus_leucocheilus",45,25,0.229709365179479,0.0252992689221409
"70","Acanthurus_leucocheilus",45,27,0.239730621586992,0.0257720908792195
"71","Acanthurus_leucocheilus",45,28,0.244963919646174,0.0265771771403651
"72","Acanthurus_leucocheilus",45,29,0.250352393319348,0.0277893027940106
"73","Acanthurus_leucopareius",24,22,0.328083981718165,0.0371119765701165
"74","Acanthurus_leucopareius",24,23,0.334981068327039,0.0358222551211661
"75","Acanthurus_leucopareius",24,25,0.349382198891879,0.0343841455673117
"76","Acanthurus_leucopareius",24,27,0.364638418817753,0.0350454102737594
"77","Acanthurus_leucopareius",24,28,0.372605345390755,0.0363287516331464
"78","Acanthurus_leucosternon",54,26,0.158625608611919,0.0158298505041304
"79","Acanthurus_leucosternon",54,27,0.16204867194717,0.0159362405017721
"80","Acanthurus_leucosternon",54,28,0.165572406903021,0.0163142554077084
"81","Acanthurus_leucosternon",54,29,0.169200220773022,0.0169820565975469
"82","Acanthurus_lineatus",38,24,0.201020733820857,0.0343744691219462
"83","Acanthurus_lineatus",38,25,0.20528463458596,0.0345030186834337
"84","Acanthurus_lineatus",38,26,0.209672848376568,0.0348245670622901
"85","Acanthurus_lineatus",38,27,0.214189559019014,0.0353603123304962
"86","Acanthurus_lineatus",38,28,0.218839108707015,0.0361296276393046
"87","Acanthurus_lineatus",38,29,0.223626004567771,0.0371493516182945
"88","Acanthurus_lineatus",38,30,0.228554925521882,0.0384333323291774
"89","Acanthurus_maculiceps",40,26,0.237878484713488,0.0322688411335058
"90","Acanthurus_maculiceps",40,28,0.248303659363192,0.0335423972482359
"91","Acanthurus_maculiceps",40,29,0.25374870987788,0.0346833824272669
"92","Acanthurus_mata",50,25,0.192467061373482,0.0418745030494585
"93","Acanthurus_mata",50,26,0.196630825332579,0.0426999394468518
"94","Acanthurus_mata",50,27,0.20091747204893,0.0437077985997361
"95","Acanthurus_mata",50,28,0.205331174992138,0.044909685612282
"96","Acanthurus_mata",50,29,0.209876266469138,0.0463162225023637
"97","Acanthurus_monroviae",45,24,0.218124061544399,0.0224302900124741
"98","Acanthurus_monroviae",45,27,0.232544926823523,0.0228995062470494
"99","Acanthurus_nigricans",21.3,25,0.381856807879649,0.0729188715317114
"100","Acanthurus_nigricans",21.3,26,0.389915887290557,0.0732211157240261
"101","Acanthurus_nigricans",21.3,27,0.398209238573379,0.0738486495703445
"102","Acanthurus_nigricans",21.3,28,0.40674471477003,0.0748371279619046
"103","Acanthurus_nigricans",21.3,29,0.415530464914937,0.0762204851888853
"104","Acanthurus_nigricans",21.3,30,0.424574946253486,0.0780299302910026
"105","Acanthurus_nigricauda",40,24,0.236068780788186,0.0314150841469166
"106","Acanthurus_nigricauda",40,25,0.241095431467343,0.0312955534492487
"107","Acanthurus_nigricauda",40,26,0.246269149658361,0.0314636390416436
"108","Acanthurus_nigricauda",40,27,0.251594885656443,0.0319546543008698
"109","Acanthurus_nigricauda",40,28,0.257077776752864,0.0327974062001083
"110","Acanthurus_nigricauda",40,29,0.262723154951766,0.0340123072682364
"111","Acanthurus_nigrofuscus",21,21,0.301495563302103,0.0664292249160031
"112","Acanthurus_nigrofuscus",21,22,0.307774104113582,0.0664988782508686
"113","Acanthurus_nigrofuscus",21,24,0.320879709142655,0.0672536187314087
"114","Acanthurus_nigrofuscus",21,25,0.327719010476813,0.0679882640178359
"115","Acanthurus_nigrofuscus",21,26,0.334757852032129,0.0689941409018764
"116","Acanthurus_nigrofuscus",21,27,0.342002940912032,0.0702952284918399
"117","Acanthurus_nigrofuscus",21,28,0.349461237202244,0.0719142420765701
"118","Acanthurus_nigrofuscus",21,29,0.357139964404678,0.0738722152097135
"119","Acanthurus_nigroris",25,22,0.219748461401669,0.0336636592290062
"120","Acanthurus_nigroris",25,24,0.229083219903027,0.0329556791837639
"121","Acanthurus_nigroris",25,25,0.233954361041306,0.0329084061514664
"122","Acanthurus_nigroris",25,26,0.238967406048144,0.0331085714212709
"123","Acanthurus_nigroris",25,27,0.244127115442094,0.0335860907420729
"124","Acanthurus_nigroris",25,28,0.249438429018403,0.0343668362365411
"125","Acanthurus_nigroris",25,29,0.254906473235753,0.0354712165466936
"126","Acanthurus_nubilus",26,25,0.311767073605216,0.0235006134991449
"127","Acanthurus_nubilus",26,26,0.318438907821214,0.0226391812540236
"128","Acanthurus_nubilus",26,27,0.325306173318233,0.0224224331174974
"129","Acanthurus_nubilus",26,29,0.339653607272158,0.0243154748974733
"130","Acanthurus_nubilus",26,30,0.347147713797607,0.0264549261583125
"131","Acanthurus_olivaceus",35,22,0.314695153454926,0.0888111369626472
"132","Acanthurus_olivaceus",35,24,0.328061724808986,0.0908847778481395
"133","Acanthurus_olivaceus",35,25,0.335038352796908,0.0922712735086469
"134","Acanthurus_olivaceus",35,26,0.342219294426295,0.093915814864079
"135","Acanthurus_olivaceus",35,27,0.349611423311216,0.0958369637236332
"136","Acanthurus_olivaceus",35,28,0.357221872947874,0.0980529645909441
"137","Acanthurus_olivaceus",35,29,0.365058047453341,0.10058160459432
"138","Acanthurus_pyroferus",25,25,0.295900474690914,0.066652709001984
"139","Acanthurus_pyroferus",25,26,0.302247129408238,0.0677330849562765
"140","Acanthurus_pyroferus",25,27,0.308779688680938,0.0690690420501351
"141","Acanthurus_pyroferus",25,28,0.315504422336232,0.0706792393363671
"142","Acanthurus_pyroferus",25,29,0.322427836964751,0.0725812596022856
"143","Acanthurus_pyroferus",25,30,0.329556685672584,0.0747914264264524
"144","Acanthurus_reversus",21.6,28,0.429031103959997,0.0611293767243926
"145","Acanthurus_sohal",40,27,0.246299941931762,0.0323186557378851
"146","Acanthurus_tennentii",31,26,0.307205226022721,0.0281731787884492
"147","Acanthurus_tennentii",31,27,0.313868386823873,0.0286761219215507
"148","Acanthurus_tennentii",31,29,0.327791778489433,0.0314725878496941
"149","Acanthurus_thompsoni",27,22,0.264445234878135,0.0291946127780442
"150","Acanthurus_thompsoni",27,25,0.281478514647306,0.0253527081441052
"151","Acanthurus_thompsoni",27,26,0.287489229702813,0.0247223136644273
"152","Acanthurus_thompsoni",27,27,0.293675769147561,0.0245720478460232
"153","Acanthurus_thompsoni",27,28,0.300044059052371,0.024981766824136
"154","Acanthurus_thompsoni",27,29,0.30660024973735,0.0260013429213011
"155","Acanthurus_thompsoni",27,30,0.313350725052653,0.0276434372866079
"156","Acanthurus_triostegus",27,21,0.200700132007161,0.0456528870060896
"157","Acanthurus_triostegus",27,25,0.218142008325172,0.0469932517762793
"158","Acanthurus_triostegus",27,26,0.222824229726154,0.0477469351829101
"159","Acanthurus_triostegus",27,27,0.227643840276103,0.0486985548271193
"160","Acanthurus_triostegus",27,28,0.232605471231263,0.0498621740105329
"161","Acanthurus_triostegus",27,29,0.237713928753435,0.0512507824356262
"162","Acanthurus_tristis",25,29,0.359893399122815,0.0259524509249793
"163","Acanthurus_xanthopterus",70,24,0.151954045755603,0.0338431143926667
"164","Acanthurus_xanthopterus",70,25,0.155177896276609,0.034180766077587
"165","Acanthurus_xanthopterus",70,26,0.158496114193546,0.0346469605734166
"166","Acanthurus_xanthopterus",70,27,0.161911877190374,0.035253114948956
"167","Acanthurus_xanthopterus",70,28,0.165428483042346,0.036010138233992
"168","Acanthurus_xanthopterus",70,29,0.16904935456995,0.0369282325501313
"169","Acanthurus_xanthopterus",70,30,0.172778044812822,0.03801674827073
"170","Ctenochaetus_binotatus",22,24,0.37155995143557,0.0427297674759011
"171","Ctenochaetus_binotatus",22,25,0.379512265846155,0.0426191431748905
"172","Ctenochaetus_binotatus",22,26,0.387697609914505,0.043041015557288
"173","Ctenochaetus_binotatus",22,27,0.396123836877711,0.0440529159407501
"174","Ctenochaetus_binotatus",22,28,0.404799096613499,0.045693914762506
"175","Ctenochaetus_binotatus",22,29,0.41373184787571,0.0479825148865097
"176","Ctenochaetus_binotatus",22,30,0.422930871073164,0.0509185553407475
"177","Ctenochaetus_cyanocheilus",16,24,0.469040519257959,0.0496216296569886
"178","Ctenochaetus_cyanocheilus",16,25,0.479029207950532,0.0487516287086811
"179","Ctenochaetus_cyanocheilus",16,26,0.489309696906963,0.0485559808529986
"180","Ctenochaetus_cyanocheilus",16,27,0.499891796856713,0.0491413236125219
"181","Ctenochaetus_cyanocheilus",16,28,0.510785688422418,0.0505873801524972
"182","Ctenochaetus_cyanocheilus",16,29,0.522001937351367,0.0529374467247501
"183","Ctenochaetus_cyanocheilus",16,30,0.533551510422329,0.0561976301751437
"184","Ctenochaetus_flavicauda",11.8,25,0.620755981733099,0.0921353334657693
"185","Ctenochaetus_flavicauda",11.8,26,0.634146715329168,0.0934497833497561
"186","Ctenochaetus_flavicauda",11.8,27,0.647931527661817,0.0955205387963508
"187","Ctenochaetus_flavicauda",11.8,28,0.662123752149902,0.0983998648522024
"188","Ctenochaetus_hawaiiensis",25,25,0.309822026396591,0.0285922790439768
"189","Ctenochaetus_hawaiiensis",25,28,0.330243487201897,0.0281223271255251
"190","Ctenochaetus_hawaiiensis",25,29,0.33745500279301,0.0291941006304843
"191","Ctenochaetus_marginatus",27,26,0.255853681217732,0.0766235164541599
"192","Ctenochaetus_marginatus",27,28,0.267130040175831,0.0800984501161327
"193","Ctenochaetus_striatus",26,21,0.372579062369516,0.0494472782633653
"194","Ctenochaetus_striatus",26,22,0.380309924065841,0.0476181622012326
"195","Ctenochaetus_striatus",26,24,0.396447239971406,0.0448045248878011
"196","Ctenochaetus_striatus",26,25,0.404868750888699,0.0439910490353884
"197","Ctenochaetus_striatus",26,26,0.413536005615391,0.0436964243071042
"198","Ctenochaetus_striatus",26,27,0.422457255918737,0.0440081563281053
"199","Ctenochaetus_striatus",26,28,0.431641064494247,0.0449977878444706
"200","Ctenochaetus_striatus",26,29,0.441096317773887,0.0467126461439441
"201","Ctenochaetus_striatus",26,30,0.450832239303081,0.0491726197790293
"202","Ctenochaetus_strigosus",14.6,25,0.536673583126261,0.0960586896777892
"203","Ctenochaetus_strigosus",14.6,27,0.560262375366648,0.100469580534666
"204","Ctenochaetus_strigosus",14.6,28,0.572582863137543,0.103581999567123
"205","Ctenochaetus_strigosus",14.6,29,0.585270029401819,0.107338955506462
"206","Ctenochaetus_tominiensis",16,29,0.52795957085961,0.0566133526742468
"207","Ctenochaetus_tominiensis",16,30,0.539652524234931,0.0599839863256349
"208","Ctenochaetus_truncatus",16,25,0.493608537604849,0.0635223887880575
"209","Ctenochaetus_truncatus",16,26,0.504260088389835,0.0643349583834237
"210","Ctenochaetus_truncatus",16,27,0.515225225755814,0.0658293719746634
"211","Ctenochaetus_truncatus",16,28,0.526514563484339,0.0680510932600942
"212","Ctenochaetus_truncatus",16,29,0.538139117759674,0.0710283226002265
"213","Naso_annulatus",100,26,0.109773878084517,0.0241699292353488
"214","Naso_annulatus",100,27,0.112152191407509,0.0246725158676845
"215","Naso_annulatus",100,28,0.114600308088892,0.0252731874466552
"216","Naso_annulatus",100,29,0.117120573320551,0.0259776244920334
"217","Naso_brachycentron",90,25,0.117646621385631,0.0257740585627515
"218","Naso_brachycentron",90,26,0.120189566929613,0.0262722518418784
"219","Naso_brachycentron",90,27,0.122806959843826,0.0268739436312224
"220","Naso_brachycentron",90,29,0.128275186445139,0.0284134152676457
"221","Naso_brevirostris",60,21,0.135439361443501,0.0358598040169399
"222","Naso_brevirostris",60,22,0.138232687662377,0.0359847870096885
"223","Naso_brevirostris",60,24,0.144062571879463,0.0364778320227574
"224","Naso_brevirostris",60,25,0.147104520442685,0.0368635100705292
"225","Naso_brevirostris",60,26,0.150234901116531,0.0373540080650049
"226","Naso_brevirostris",60,27,0.15345666645611,0.0379584126031483
"227","Naso_brevirostris",60,28,0.156772879527428,0.0386857020429252
"228","Naso_brevirostris",60,29,0.160186718419787,0.0395446316172898
"229","Naso_caeruleacauda",40,26,0.209215519064386,0.0204740820575955
"230","Naso_caeruleacauda",40,28,0.218406378021337,0.0213964238689632
"231","Naso_caeruleacauda",40,29,0.223206224487792,0.0224238985280372
"232","Naso_caesius",45.6,25,0.199420574343889,0.0408012958686923
"233","Naso_caesius",45.6,26,0.20372860267614,0.0415657668358907
"234","Naso_caesius",45.6,27,0.208163116861825,0.0425176871832774
"235","Naso_caesius",45.6,28,0.212728388161154,0.0436692291465752
"236","Naso_caesius",45.6,29,0.217428849524525,0.0450313968182044
"237","Naso_elegans",45,27,0.21946607703208,0.0307747132063682
"238","Naso_elegans",45,28,0.224245606671296,0.0315421269436441
"239","Naso_elegans",45,29,0.229166425457016,0.0326019446892871
"240","Naso_hexacanthus",75,22,0.12768921860101,0.0331842166412063
"241","Naso_hexacanthus",75,25,0.136036668264283,0.034733016417714
"242","Naso_hexacanthus",75,26,0.138983120870561,0.035452220667116
"243","Naso_hexacanthus",75,27,0.142016174765537,0.0362850150293422
"244","Naso_hexacanthus",75,28,0.145138757194901,0.0372383966249542
"245","Naso_hexacanthus",75,29,0.148353906343222,0.0383191112602539
"246","Naso_lituratus",46,21,0.19960048861061,0.0379236139612384
"247","Naso_lituratus",46,22,0.203748668868098,0.037696030536466
"248","Naso_lituratus",46,24,0.212407663009707,0.0376834815352338
"249","Naso_lituratus",46,25,0.216926560289391,0.0379413097778441
"250","Naso_lituratus",46,26,0.221577365915784,0.0384034464277984
"251","Naso_lituratus",46,27,0.226364509817783,0.0390897358167984
"252","Naso_lituratus",46,28,0.23129258877944,0.0400181055149909
"253","Naso_lituratus",46,29,0.236366373307696,0.0412040301185829
"254","Naso_lituratus",46,30,0.241590814804833,0.0426602326845833
"255","Naso_lopezi",60,27,0.167874754210601,0.0283315197183565
"256","Naso_lopezi",60,29,0.175349512620218,0.0302263170443137
"257","Naso_mcdadei",75,27,0.141574371739027,0.0258228896211702
"258","Naso_thynnoides",40,26,0.208763688613678,0.0185308204943585
"259","Naso_thynnoides",40,27,0.21328334629579,0.018758353314467
"260","Naso_thynnoides",40,28,0.217936031410422,0.0193868297530321
"261","Naso_thynnoides",40,29,0.222726245853911,0.0204318873328086
"262","Naso_tonganus",60,22,0.154151035259986,0.0318091809544312
"263","Naso_tonganus",60,24,0.160772089202126,0.0325093426767363
"264","Naso_tonganus",60,25,0.164227673609313,0.033058908552559
"265","Naso_tonganus",60,26,0.167784282236103,0.0337561891366858
"266","Naso_tonganus",60,27,0.171445306248803,0.0346112876547997
"267","Naso_tonganus",60,28,0.175214264141453,0.0356333491045749
"268","Naso_tonganus",60,29,0.179094806950324,0.0368304753114432
"269","Naso_tuberosus",65,25,0.157194991572041,0.0361579299222675
"270","Naso_tuberosus",65,26,0.16060823232341,0.0369907595297825
"271","Naso_unicornis",70,21,0.132440711806756,0.0271055604360829
"272","Naso_unicornis",70,22,0.135186048394863,0.0270026658036954
"273","Naso_unicornis",70,24,0.140916298693284,0.0270669338724463
"274","Naso_unicornis",70,25,0.143906547642682,0.0272591790638934
"275","Naso_unicornis",70,26,0.146983935910709,0.0275750023009448
"276","Naso_unicornis",70,27,0.150151387197964,0.0280265871961845
"277","Naso_unicornis",70,28,0.153411935261466,0.0286253381131949
"278","Naso_unicornis",70,29,0.156768728442825,0.0293815825560027
"279","Naso_vlamingii",60,21,0.142010119818624,0.035590402823037
"280","Naso_vlamingii",60,25,0.154398343579452,0.0371111284614948
"281","Naso_vlamingii",60,26,0.157724118764373,0.0377731030034152
"282","Naso_vlamingii",60,27,0.161147582604801,0.0385670803337587
"283","Naso_vlamingii",60,28,0.16467204176816,0.0395023023567585
"284","Naso_vlamingii",60,29,0.168300928573146,0.0405876044072088
"285","Naso_vlamingii",60,30,0.172037806211452,0.0418313475867762
"286","Paracanthurus_hepatus",31,22,0.183997389508091,0.0305199512064236
"287","Paracanthurus_hepatus",31,25,0.195892775967865,0.0302268765991259
"288","Paracanthurus_hepatus",31,26,0.200090396851604,0.0304851630588675
"289","Paracanthurus_hepatus",31,27,0.204410782314194,0.0309582931171244
"290","Paracanthurus_hepatus",31,28,0.208858064778992,0.0316653708578833
"291","Paracanthurus_hepatus",31,29,0.213436532717749,0.0326222595321543
"292","Prionurus_biafraensis",20,27,0.329266662714335,0.0327156530427853
"293","Prionurus_laticlavius",60,23,0.1299324878137,0.0142229707667387
"294","Prionurus_laticlavius",60,24,0.132678776396655,0.0138047246912101
"295","Prionurus_laticlavius",60,25,0.135504865333124,0.0135419954960814
"296","Prionurus_laticlavius",60,26,0.13841342424073,0.0134692101698069
"297","Prionurus_laticlavius",60,27,0.14140722302474,0.0136173962762462
"298","Prionurus_laticlavius",60,28,0.144489136000047,0.0140098955060132
"299","Prionurus_laticlavius",60,29,0.147662146195969,0.0146594419409887
"300","Prionurus_maculatus",45,21,0.155386497949066,0.0175950252092207
"301","Prionurus_maculatus",45,22,0.158619566469061,0.0166668977223667
"302","Prionurus_microlepidotus",70,21,0.113051097079816,0.0141046102733643
"303","Prionurus_microlepidotus",70,24,0.120321842805478,0.0127814767167662
"304","Prionurus_microlepidotus",70,26,0.12552747075206,0.0125629775985553
"305","Prionurus_microlepidotus",70,27,0.128245095821278,0.0127360740193842
"306","Zebrasoma_desjardinii",40,24,0.148948373544904,0.0288281240167269
"307","Zebrasoma_desjardinii",40,25,0.152114653883646,0.0290626145882689
"308","Zebrasoma_desjardinii",40,27,0.158726795581309,0.029931687350292
"309","Zebrasoma_desjardinii",40,28,0.162178950912162,0.0305902227762117
"310","Zebrasoma_flavescens",20,25,0.229972354737082,0.0719179854035691
"311","Zebrasoma_flavescens",20,26,0.234900553394359,0.0731681744632379
"312","Zebrasoma_flavescens",20,28,0.245193925508797,0.076168824455216
"313","Zebrasoma_rostratum",21,25,0.242483110254522,0.0508729503664599
"314","Zebrasoma_rostratum",21,27,0.253015241448639,0.0524473783363814
"315","Zebrasoma_rostratum",21,28,0.258513818606677,0.0535661134288573
"316","Zebrasoma_rostratum",21,29,0.264174394374725,0.0549273180663192
"317","Zebrasoma_scopas",40,21,0.123455625778789,0.0385362734297654
"318","Zebrasoma_scopas",40,22,0.126008902906162,0.0388797758183088
"319","Zebrasoma_scopas",40,24,0.13133709838509,0.0397766847586852
"320","Zebrasoma_scopas",40,25,0.134116923795877,0.0403425121676439
"321","Zebrasoma_scopas",40,26,0.136977324783146,0.0409951428267467
"322","Zebrasoma_scopas",40,27,0.139920989106658,0.0417411353436138
"323","Zebrasoma_scopas",40,28,0.142950705163486,0.0425871119884593
"324","Zebrasoma_scopas",40,29,0.146069366112426,0.0435397196598525
"325","Zebrasoma_scopas",40,30,0.149279974180907,0.0446055961117696
"326","Zebrasoma_velifer",40,21,0.141747635806871,0.0279584339991616
"327","Zebrasoma_velifer",40,22,0.14469213039171,0.0278325920066679
"328","Zebrasoma_velifer",40,24,0.150837825424052,0.0278752069421651
"329","Zebrasoma_velifer",40,25,0.154044736484416,0.0280714727756876
"330","Zebrasoma_velifer",40,26,0.157345008562451,0.0284029535662677
"331","Zebrasoma_velifer",40,27,0.160741770909122,0.028882975435888
"332","Zebrasoma_velifer",40,28,0.164238270514849,0.0295238818905078
"333","Zebrasoma_velifer",40,29,0.167837876957664,0.0303366949384183
"334","Zebrasoma_velifer",40,30,0.171544087466851,0.031330893550409
"335","Zebrasoma_xanthurum",22,24,0.220278413300353,0.0527082095028219
"336","Zebrasoma_xanthurum",22,27,0.234729460212129,0.0551117380660268
"337","Abalistes_stellatus",50,26,0.1506551238304,0.02105975900704
"338","Abalistes_stellatus",50,28,0.157257358447053,0.021887070322128
"339","Balistapus_undulatus",30,25,0.155575110543155,0.0377162281473726
"340","Balistapus_undulatus",30,26,0.158909659886015,0.038324182790742
"341","Balistapus_undulatus",30,27,0.162341949331589,0.0390606739162807
"342","Balistapus_undulatus",30,28,0.165875280184495,0.0399351541093882
"343","Balistapus_undulatus",30,29,0.169513079058364,0.0409567298673389
"344","Balistapus_undulatus",30,30,0.173258903084927,0.0421340785127248
"345","Balistes_polylepis",76,24,0.106807843862831,0.0305455060367044
"346","Balistes_polylepis",76,25,0.109085158086185,0.0310370755011515
"347","Balistes_polylepis",76,26,0.111429096367095,0.0316099513765524
"348","Balistes_polylepis",76,27,0.113841897305478,0.0322698466112986
"349","Balistes_polylepis",76,28,0.116325883811332,0.0330224100381491
"350","Balistes_polylepis",76,29,0.118883466569235,0.033873189842109
"351","Balistes_punctatus",60,24,0.1268765302298,0.0190984145172287
"352","Balistes_punctatus",60,27,0.135213903521234,0.0195892081106634
"353","Balistes_vetula",60,23,0.148139792039165,0.0347860635155948
"354","Balistes_vetula",60,24,0.151283178635667,0.0351966238164548
"355","Balistes_vetula",60,25,0.154517970974766,0.0357204255182931
"356","Balistes_vetula",60,26,0.157847225490284,0.0363669837879415
"357","Balistes_vetula",60,27,0.161274113384905,0.0371455613137238
"358","Balistes_vetula",60,28,0.164801925340314,0.0380650433324426
"359","Balistoides_conspicillum",50,21,0.170676983534639,0.0461309480344667
"360","Balistoides_conspicillum",50,25,0.185381701166387,0.047731285508889
"361","Balistoides_conspicillum",50,26,0.189326517499352,0.048420783929707
"362","Balistoides_conspicillum",50,27,0.193385964890252,0.0492466060159163
"363","Balistoides_conspicillum",50,28,0.197563865980041,0.0502190152428694
"364","Balistoides_conspicillum",50,29,0.201864186134697,0.0513480894066472
"365","Balistoides_conspicillum",50,30,0.206291039257808,0.0526436300343617
"366","Balistoides_viridescens",75,25,0.104784106353565,0.0184189275449786
"367","Balistoides_viridescens",75,26,0.107018806297636,0.0185563304519708
"368","Balistoides_viridescens",75,27,0.109318712538377,0.0187937863934581
"369","Balistoides_viridescens",75,28,0.111686012722802,0.0191408002654683
"370","Balistoides_viridescens",75,29,0.114122976834022,0.0196059343749381
"371","Canthidermis_maculata",50,27,0.153622923153924,0.0212716188589819
"372","Canthidermis_maculata",50,28,0.15696535427707,0.0217760405335685
"373","Canthidermis_sufflamen",65,24,0.117898093814857,0.0176319139066923
"374","Canthidermis_sufflamen",65,25,0.12040514596604,0.0176341905047349
"375","Canthidermis_sufflamen",65,26,0.122985281656425,0.0177614974447513
"376","Canthidermis_sufflamen",65,27,0.125640950931243,0.0180282293037648
"377","Canthidermis_sufflamen",65,28,0.128374696007572,0.0184469064823977
"378","Melichthys_indicus",25,27,0.263874729894357,0.0447799789628192
"379","Melichthys_indicus",25,28,0.269589546997637,0.0456517538138198
"380","Melichthys_indicus",25,29,0.275472466531815,0.0468127821015789
"381","Melichthys_niger",50,25,0.124179016835062,0.0337643202316485
"382","Melichthys_niger",50,26,0.12681915758128,0.0342609810184803
"383","Melichthys_niger",50,27,0.129536195690639,0.0348474898689507
"384","Melichthys_niger",50,28,0.132332712167257,0.0355307542836171
"385","Melichthys_niger",50,29,0.135211385275167,0.0363176345285477
"386","Melichthys_vidua",40,25,0.175623837835549,0.028853082594592
"387","Melichthys_vidua",40,26,0.179370231199927,0.029042445360573
"388","Melichthys_vidua",40,27,0.183225907074434,0.0294091338776585
"389","Melichthys_vidua",40,28,0.187194530545844,0.0299702052231546
"390","Melichthys_vidua",40,29,0.191279904515177,0.0307405958426149
"391","Melichthys_vidua",40,30,0.195485975358049,0.0317326357623542
"392","Odonus_niger",50,25,0.10842480745819,0.0257057850684833
"393","Odonus_niger",50,26,0.110738905897841,0.0260912528895426
"394","Odonus_niger",50,27,0.113120878004364,0.026569010844892
"395","Odonus_niger",50,28,0.115573018146579,0.0271461542703913
"396","Odonus_niger",50,29,0.118097707967113,0.0278294903240015
"397","Odonus_niger",50,30,0.120697420022712,0.0286254634799143
"398","Pseudobalistes_flavimarginatus",60,25,0.186741182047411,0.0610553138732679
"399","Pseudobalistes_flavimarginatus",60,26,0.19071230430401,0.0620884660136806
"400","Pseudobalistes_flavimarginatus",60,27,0.194798612801681,0.0632455081896398
"401","Pseudobalistes_flavimarginatus",60,28,0.199003938085899,0.0645346781396397
"402","Pseudobalistes_flavimarginatus",60,29,0.203332253227165,0.0659643160087338
"403","Pseudobalistes_fuscus",55,25,0.139746103773279,0.020963589750144
"404","Pseudobalistes_fuscus",55,26,0.142743587492988,0.0211593119948534
"405","Pseudobalistes_fuscus",55,27,0.145828877938645,0.0215159302419999
"406","Pseudobalistes_fuscus",55,29,0.152274817184073,0.0227630753617406
"407","Pseudobalistes_naufragium",100,25,0.0885020501832823,0.0150019767655597
"408","Pseudobalistes_naufragium",100,27,0.0923542584582006,0.0154248671192092
"409","Pseudobalistes_naufragium",100,28,0.094365656623738,0.0157819795228257
"410","Pseudobalistes_naufragium",100,29,0.0964364850996497,0.0162452329787795
"411","Rhinecanthus_aculeatus",30,25,0.218640337779872,0.0322737474406558
"412","Rhinecanthus_aculeatus",30,26,0.223324581840403,0.0325353171507116
"413","Rhinecanthus_aculeatus",30,27,0.228145918868185,0.0330494024625698
"414","Rhinecanthus_aculeatus",30,28,0.233108962139709,0.0338380534413568
"415","Rhinecanthus_aculeatus",30,29,0.238218498980268,0.0349188857214873
"416","Rhinecanthus_rectangulus",30,25,0.218640337779872,0.0322737474406558
"417","Rhinecanthus_rectangulus",30,26,0.223324581840403,0.0325353171507116
"418","Rhinecanthus_rectangulus",30,27,0.228145918868185,0.0330494024625698
"419","Rhinecanthus_rectangulus",30,28,0.233108962139709,0.0338380534413568
"420","Rhinecanthus_rectangulus",30,29,0.238218498980268,0.0349188857214873
"421","Rhinecanthus_verrucosus",23,21,0.247179552406825,0.0431885811068552
"422","Rhinecanthus_verrucosus",23,26,0.274370886104115,0.0428922218222739
"423","Rhinecanthus_verrucosus",23,29,0.292665123335678,0.0459787913150187
"424","Sufflamen_albicaudatum",22,24,0.272263200582889,0.0444120339613484
"425","Sufflamen_bursa",25,22,0.236507587222796,0.0391983187245472
"426","Sufflamen_bursa",25,24,0.246551029821483,0.0387623071762511
"427","Sufflamen_bursa",25,25,0.251792051357262,0.0388648377192823
"428","Sufflamen_bursa",25,26,0.257185791863608,0.0392203978021158
"429","Sufflamen_bursa",25,27,0.26273736970825,0.0398563405900876
"430","Sufflamen_bursa",25,28,0.268452095684169,0.040796694491086
"431","Sufflamen_bursa",25,29,0.274335480912502,0.0420611518121576
