bioregion,species,Fc_p_m,Fc_p_sd,Fc_p_q1,Fc_p_q3,Fn_p_m,Fn_p_sd,Fn_p_q1,Fn_p_q3,Fp_p_m,Fp_p_sd,Fp_p_q1,Fp_p_q3,Ic_p_m,Ic_p_sd,Ic_p_q1,Ic_p_q3,Gc_p_m,Gc_p_sd,Gc_p_q1,Gc_p_q3,I_herb_p_m,I_herb_p_sd,I_herb_p_q1,I_herb_p_q3,I_pisc_p_m,I_pisc_p_sd,I_pisc_p_q1,I_pisc_p_q3,occurence,rel_occ
c_pacific,Scarus_longipinnis,0.024387653186053432,0.00599730405149384,0.014340917229142722,0.0386452784607782,0.020200737323267784,0.004665195270351022,0.012743513213191572,0.03137301625956032,0.011463442011824455,0.002563769504054848,0.007418504982359918,0.017679067094116596,0.023397995557521926,0.006164334650718049,0.013945315707748113,0.03854582249232838,0.01837778421279216,0.004189738427836581,0.011806763605855109,0.028341655144244565,0.08430053618784575,0.024809480181391296,0.04710820413786054,0.14696357642372163,0,0,0,0,156,0.0015627504407757654
c_pacific,Centropyge_heraldi,8.389399813713822e-4,2.646434772909182e-4,4.6823073550528155e-4,0.0014798206960637222,0.0010096472799829628,3.1726887992879655e-4,5.992128113480175e-4,0.0018005405478438198,0.0018017100809405596,5.551474075226279e-4,0.0010805308339413688,0.003136337477933314,7.893810655644877e-4,2.4434349302086047e-4,4.505302602897281e-4,0.0014270603989678672,2.3203776334399325e-4,2.013172177507582e-4,8.184323726690463e-5,7.693761653243479e-4,0,0,0,0,0,0,0,0,55,5.509697066837634e-4
c_pacific,Paracirrhites_hemistictus,0.001328867839091582,3.3688679591617146e-4,7.75087799154055e-4,0.0021063053992848883,0.001868805243415057,4.525389724613789e-4,0.0011317328343416028,0.002886839460476329,0.0045780979571122035,0.0011354603045219888,0.0026851505828924347,0.007181394549953651,0.0013206964944248996,3.187251665840165e-4,7.908455689532414e-4,0.002047345868239716,0.0015424988305631896,3.32244120425055e-4,9.817104116107177e-4,0.0022656447970631896,0,0,0,0,0.49160560079617577,0.06874493632750206,0.350826312266502,0.6252269854543838,85,8.514986376021798e-4
c_pacific,Pseudanthias_dispar,0.004495332443904399,0.04957334349753433,4.601711171952432e-4,0.05037885359626812,0.005504577674204723,0.03433184924847294,7.356850678384572e-4,0.05119591782807844,0.01177950831490869,0.08083425528501746,0.0011894449844431533,0.13425789483063394,0.004295253690940847,0.020754351818928474,5.305353318700547e-4,0.039294239212236154,0.003501919413040945,0.04374009848086237,2.3146630560331153e-4,0.06510054068988391,0,0,0,0,0,0,0,0,10,1.001763103061388e-4
c_pacific,Gymnocranius_euanus,0.010694369418725473,0.006996906242321134,0.0036894249421414132,0.02584881295894364,0.012487888483340493,0.007976747184519902,0.004914378346490628,0.027819139441361565,0.02172431196023162,0.006885145141998962,0.009619475166847755,0.0364134099143546,0.010343110040777852,0.008369392215175943,0.0038150843216169772,0.026718330156456086,0.0055987198603168085,0.004372868312726008,0.0019065753751479689,0.015792853568811365,0,0,0,0,0,0,0,0,27,2.704760378265748e-4
c_pacific,Sargocentron_cornutum,0.0062557478117523675,0.06844786615199622,3.845178296567529e-4,0.1773166495564488,0.006918035140857089,0.0901382820669636,3.4103353336453795e-4,0.17798495749808926,0.010615336899374524,0.06635957967933406,6.369295168145524e-4,0.17445858719957572,0.005984935524598059,0.05758852561778503,3.9170281750130885e-4,0.10807881551657444,0.008113656869620144,0.0752831035666171,5.322643743158576e-4,0.18197420569767386,0,0,0,0,0,0,0,0,5,5.00881551530694e-5
c_pacific,Paracanthurus_hepatus,0.016583064340445913,0.010114204875904354,0.006021142105118458,0.043803838937495815,0.014678193512110829,0.008509378217972215,0.005246326906676437,0.03629728409509536,0.005461894903949141,0.0047035631448033586,0.0018491599077481548,0.015076444507569424,0.015683894350872724,0.010642300479377337,0.006010296003743205,0.03890796153158618,0.010649563462092577,0.006399493042370207,0.003646603364360781,0.026352313696858108,0.06473723778672646,0.03262376787767155,0.02638433882119415,0.15129781911538492,0,0,0,0,14,1.4024683442859432e-4
c_pacific,Ostracion_solorensis,0.0019994772528690056,0.0026973036436423563,5.047181916688049e-4,0.008859580629675302,0.002146012960365766,0.004799933133409947,5.355368561964322e-4,0.008816376143420858,0.00228671573626187,0.0035510225518958654,4.952192275225691e-4,0.01008847117742442,0.0020062868846564413,0.005968432209128553,4.399818192936143e-4,0.011363926807783723,0.0019065376487597343,0.008015512434904648,3.6005624450097473e-4,0.01606910785498164,0,0,0,0,0,0,0,0,12,1.2021157236736656e-4
c_pacific,Chrysiptera_rex,0.004661436313174284,0.15239463128744854,4.71174196997651e-5,0.6192475810639481,0.004354416993490404,0.13988252889868052,8.863433219529286e-5,0.5773781730648693,0.006574617690720032,0.12864482872171845,6.218189360351081e-5,0.47488517486985693,0.005068285576586263,0.15613025383113974,5.619520174224572e-5,0.6330418999419084,0.11288961669591141,0.43212565248558654,2.0968178478774455e-8,0.9999996685691699,0,0,0,0,0,0,0,0,4,4.007052412245552e-5
c_pacific,Pomacentrus_coelestis,0.014216292685029275,0.0049240541291295506,0.007855991436812306,0.02663157774978562,0.01656209496216174,0.005454846137850234,0.009538898308239873,0.030073714578605065,0.02774272034541951,0.00807225239040336,0.016015807149067918,0.04744683711581083,0.013528636254887757,0.0043709104120885555,0.007325846601213797,0.024270085709586022,0.006683075320871432,0.0030055147600805475,0.0025717675374921987,0.014379984600999877,0,0,0,0,0,0,0,0,42,4.2074050328578296e-4
c_pacific,Balistoides_conspicillum,0.011448966716076925,0.0024618320747404575,0.007786918586970147,0.016975521320876347,0.01262323409117987,0.0023189719076466605,0.008477885744927704,0.017761718416578875,0.00980877183538624,0.001770861034013228,0.006569244787982757,0.013684842505834603,0.011370993966767037,0.0022535719363313365,0.007428743312566479,0.016485425440605807,0.012145823497183784,0.0027802843772421486,0.00757329746342472,0.01897076043211002,0,0,0,0,0,0,0,0,70,7.012341721429717e-4
c_pacific,Lutjanus_rivulatus,0.010111896869978588,0.2357016834150093,2.554605754004233e-5,0.9744326328178647,0.009309262697986013,0.19924883127742218,2.265593814204298e-5,0.8902823974237306,0.011733453664126148,0.2471339244219578,5.280927263817387e-6,0.9831175419831156,0.00970279892526084,0.2386545502705652,1.2638084117914408e-5,0.9876585866226923,0.008845094638194901,0.2302942904291812,5.1829041011158575e-5,0.9528855004659758,0,0,0,0,0,0,0,0,6,6.010578618368328e-5
c_pacific,Plectropomus_maculatus,0.028547721086932695,0.005343376517691386,0.019115637241890405,0.040320910227363824,0.04450443278546315,0.0079664070000164,0.031169431303401465,0.062462382940397014,0.09239837547592661,0.014605748986851672,0.06559238507865697,0.12241730502209332,0.03139835235147831,0.005674824820893854,0.021998404954137303,0.04435998690601678,0.05461851491114124,0.009860592734422335,0.03525128627746671,0.07490966755867376,0,0,0,0,0.7033094833429792,0.07832594886873648,0.5214201208947118,0.8287028455130332,82,8.214457445103382e-4
c_pacific,Cantherhines_pardalis,0.007340802515013145,0.001836265925564694,0.004538864370555244,0.011766376310866621,0.008368426434353881,0.002071824566285398,0.005399789273815662,0.013362745155277965,0.007683211021269629,0.0018511544632930127,0.004965940567257185,0.012076976761970556,0.007226424097859226,0.001723975841264015,0.004582711259855021,0.011584855681618659,0.008192945537345205,0.0020739637984592734,0.005129533363267663,0.013407400258370368,0,0,0,0,0,0,0,0,94,9.416573168777048e-4
c_pacific,Pseudocoris_yamashiroi,0.0029783489465149146,0.07971134396233334,3.1156581701261216e-4,0.13949312642719167,0.0030469503877154436,0.03755429103163429,2.986995079184178e-4,0.08245260479229444,0.003049961433130324,0.05349327135547643,2.9800771279973247e-4,0.15010827804107324,0.0031214361655589142,0.05930315098891741,3.13800227984347e-4,0.11225362368178102,0.003268590520588607,0.08007836990585676,3.0179732727945036e-4,0.09646266120357773,0,0,0,0,0,0,0,0,5,5.00881551530694e-5
c_pacific,Bodianus_anthioides,0.007355089646946004,0.22958458380298474,1.9126943812562896e-5,0.9412356639355486,0.007511145560379186,0.2173144634526763,2.4474076826915895e-5,0.9295882825206271,0.008984701314034138,0.2514106336344148,1.0658379440809175e-5,0.9805257129839698,0.007151115622356693,0.21267752509657872,5.813378853584774e-5,0.9275973481847222,0.007689032829787657,0.2084265528020842,3.402678478240865e-5,0.9286470549351444,0,0,0,0,0,0,0,0,3,3.005289309184164e-5
w_atlantic,Stegastes_leucostictus,0.0035408439286744933,0.0013160824818661983,0.0017540732507964798,0.006959429541026109,0.004060983104239917,0.001777883023963733,0.0021951574737291025,0.008480698711408014,0.00731223237093755,0.005817136379682454,0.0031773524948372107,0.018082761367308298,0.0033115759816455207,0.0016348610990277298,0.0016623874212149626,0.00698084275438677,7.916249361508729e-4,4.980449788426941e-4,2.7388166712743697e-4,0.0022278917179409663,0,0,0,0,0,0,0,0,69,0.0037748235680288857
w_atlantic,Haemulon_carbonarium,0.015833824306142913,0.004880252846999467,0.008258989818393877,0.027341692539012977,0.017395849172826466,0.006182939013975836,0.008362027191832733,0.0335035155426069,0.02431507854105396,0.01075567463533654,0.012570148976997738,0.046548628707367125,0.015807191094465513,0.004808425358101414,0.008215204682822433,0.026681096821595363,0.0163828447356644,0.005938674361921391,0.008424438490931035,0.031477963380159166,0,0,0,0,0,0,0,0,32,0.0017506428141583238
w_atlantic,Kyphosus_sectatrix,0.18193302734784128,0.05740525167704894,0.08212292523692477,0.3186985467737517,0.17568592790652326,0.07113467089366436,0.08659307954467729,0.3264186626061005,0.19200815359723908,0.06103494283367808,0.09087294310759589,0.33630629498850145,0.17737311670306916,0.05209331247312991,0.08394205001405784,0.29933042513740915,0.10579345237985507,0.035736094925237744,0.049587685439543984,0.1895224089705485,0.18752046476621548,0.06217830724971547,0.09247520960269949,0.32933629916923435,0,0,0,0,32,0.0017506428141583238
w_atlantic,Holacanthus_bermudensis,0.02811273834217219,0.03676333538648687,0.0071580871506294105,0.11175329091990593,0.03359621049281637,0.062040090387916316,0.009045212710490049,0.14238459310595,0.037347882935964416,0.03507688777015741,0.0067963533316187175,0.13090140817669357,0.02741618604685282,0.07447875642836492,0.005190787299954515,0.14874491974577878,0.012630294968477148,0.019813758532811435,0.002766525367897001,0.06085780588011997,0,0,0,0,0,0,0,0,17,9.300289950216095e-4
w_indian,Acanthurus_nigrofuscus,0.05604284761394181,0.02562898062949844,0.023912750720408386,0.13052246650468263,0.0479372880326437,0.02605314776749821,0.02016430673205627,0.1203811679849322,0.02950455533054926,0.022622873212444144,0.012005399743376059,0.06778530385486917,0.055659494750328956,0.026134849978939372,0.02328942453794306,0.12904877875892024,0.04992421419339523,0.022367218854621475,0.025912857896784863,0.11102874421299869,0.1337918195828831,0.0755480547568864,0.04404513673555682,0.3344169417403771,0,0,0,0,123,0.01718597177588375
w_indian,Amphiprion_allardi,0.003684633047069893,0.12575070274963454,8.737162455629011e-5,0.3434299896220884,0.003811869595157465,0.0738857267901656,8.632172618323938e-5,0.17046521115935456,0.0040266513885719325,0.1239632175707619,1.22221569052131e-4,0.24051810945988858,0.003728348702619005,0.10219658507961603,7.348628651796152e-5,0.3254824351831681,0.0040592002601257,0.12866293456333544,8.042731100032816e-5,0.39911828883993195,0,0,0,0,0,0,0,0,6,8.383400866284756e-4
w_indian,Anampses_caeruleopunctatus,0.015343091314630668,0.1977434647316085,9.581262325598503e-5,0.9115083141277736,0.01709789026674118,0.20767481255197567,1.0614465572780858e-4,0.9302635177998934,0.006374099556497139,0.18137330725204104,7.907096625603673e-5,0.8576009235415937,0.017456308002179358,0.2223493671053222,1.8718421923130126e-4,0.9736746100649081,0.03063521845358324,0.2284577591813613,9.98696892519604e-5,0.9484303007702829,0,0,0,0,0,0,0,0,23,0.00321363699874249
w_indian,Bodianus_bilunulatus,0.005192102111264869,0.12008081254720976,1.0526234526166551e-4,0.41985142089925226,0.005570590987044599,0.1688341961142142,5.3074781673450204e-5,0.7499358342602362,0.006914433204933483,0.2118989012492446,8.062240627606015e-5,0.9401514914730642,0.005596498804822802,0.17899462334760538,3.502794192759006e-4,0.809960406280328,0.006095332986099562,0.12589922957734223,5.202726609906477e-5,0.4324942647575204,0,0,0,0,0,0,0,0,23,0.00321363699874249
w_indian,Chaetodon_kleinii,0.029960983853634666,0.030755208452811312,0.012948439187068226,0.0941547939750467,0.034872097843794234,0.05897416566853696,0.014467578309306237,0.1270106568022223,0.032221354133438004,0.11148539333446106,0.010072496826148117,0.40461630412089006,0.029401131297582605,0.0238415856387951,0.009873089877233161,0.07234132092288563,0.021928939248924483,0.1060676708087987,0.003766133943144414,0.25811128344404954,0,0,0,0,0,0,0,0,100,0.01397233477714126
w_indian,Chromis_opercularis,0.004106790837077944,0.030623958628055732,6.682084633742709e-4,0.026531378503605922,0.0047124817271778485,0.0724394008326941,8.180250059264617e-4,0.07222620180728294,0.0024052442525507437,0.07180617458626538,4.0034805300885845e-4,0.028893000533127048,0.00417077430888374,0.042754871826596895,1.3817984931484945e-4,0.030489322822090496,0.006641046435180227,0.0993735128204394,8.999664065340131e-4,0.36543550890750187,0,0,0,0,0,0,0,0,17,0.0023752969121140144
w_indian,Chromis_weberi,0.015402280867251972,0.010943914771223282,0.003255151989961567,0.03986791938614676,0.01765344071918673,0.014534391438094629,0.003689897497645413,0.05125792594162008,0.011802052799952202,0.009486540695581103,0.003255449939128234,0.02851317390182977,0.015223031461127825,0.03412642490538342,0.0017937731032866095,0.041445807962160776,0.01816544795172071,0.04486136143915515,0.0038123161374713716,0.06651023283145431,0,0,0,0,0,0,0,0,57,0.007964230822970519
w_indian,Cirrhitichthys_oxycephalus,0.002029618672799721,0.10376918001856093,5.7135249074292754e-5,0.28287272671993496,0.0024579376178705337,0.14980476006147345,2.026203415374843e-5,0.6286798908301253,0.004578684061268383,0.21741294210131787,2.3111048476790296e-4,0.9648219137734719,0.002058570705813649,0.11636945291142724,5.462577089302306e-5,0.3011095147436681,0.001632970066986528,0.1566303059305014,6.173089984839033e-5,0.6973511138483831,0,0,0,0,0,0,0,0,35,0.0048903171719994415
w_indian,Coris_caudimacula,0.004394299686695428,0.015837459601708365,8.177625342273677e-4,0.03414062320834822,0.00422261150965725,0.021972637785320836,6.428545157752791e-4,0.025407817428601796,0.003442983913435567,0.031455552708898646,4.591432244226078e-4,0.023996051327809305,0.0045075427501641615,0.04820011893626458,6.404087127736629e-4,0.05060139077832223,0.006133271466123137,0.017943818517005408,8.110631656086479e-4,0.025581627568963112,0,0,0,0,0,0,0,0,33,0.004610870476456616
w_indian,Dascyllus_trimaculatus,0.03641043154931318,0.05141163389533549,0.008333369444174947,0.16212214900708036,0.04428522338986249,0.06619669469151339,0.008061724099146997,0.19361502854775692,0.061286442020882514,0.06475325294681078,0.012377404842219736,0.23475491841790974,0.03390540832036132,0.04833387726293272,0.006428261553541911,0.17552701363517897,0.01657482596088337,0.05267810934396181,0.002715182404894876,0.12116129351562376,0,0,0,0,0,0,0,0,43,0.006008103954170742
w_indian,Halichoeres_nebulosus,0.004605549688621353,0.20820669228531172,2.3292040131561218e-5,0.9581677806692278,0.005129552035561992,0.2288058275434871,1.126344928871188e-5,0.9807013177943128,0.004895384049064817,0.21761504304901294,2.1367353080098593e-5,0.9639761041707745,0.00495602383955051,0.20049998857574522,3.7512579541922166e-5,0.9388794568334076,0.005024647905212334,0.21038001480937016,2.3301870743228473e-5,0.9209024450688628,0,0,0,0,0,0,0,0,10,0.001397233477714126
w_indian,Labroides_dimidiatus,0.00224755788432425,8.760715010392078e-4,8.578843078900836e-4,0.004105153958266937,0.002517849856056212,0.0013031356595291472,0.0010842799358211517,0.005094081164551516,9.429574385918846e-4,0.002874418775533643,3.750059539561124e-4,0.00459561680954679,0.002440131840960893,0.0012543830312655795,9.877186812631063e-4,0.0046647240429122175,0.004167955538921752,0.005395065026995437,0.0012533876278881338,0.012645695758144974,0,0,0,0,0,0,0,0,95,0.013273718038284197
w_indian,Nemanthias_carberryi,0.008132169896378617,0.17473129007132607,1.521569880222194e-4,0.8127640275165401,0.008133624794920802,0.1498543538837974,3.136970421234599e-5,0.6062611793843904,0.015908190398606574,0.1866731987861,6.711888069869656e-5,0.8494025640423883,0.0083085817913108,0.1750192910871322,3.893263235334512e-5,0.8117745947151052,0.013652878458079531,0.1762520073009486,1.7077048176880786e-4,0.7547147239221912,0,0,0,0,0,0,0,0,57,0.007964230822970519
w_indian,Oxycheilinus_bimaculatus,0.006134158722709377,0.18874392627798028,3.749093739330302e-5,0.8541556311011347,0.005782964461128895,0.20334496435894556,7.949403832393889e-6,0.9028800049581595,0.004748926011696714,0.18078451435177478,2.898546839764574e-6,0.8471165392280885,0.006734421208784503,0.20889794318982394,8.281505113677538e-6,0.9253908210044374,0.007332118907979687,0.22497439028986438,9.950603232889324e-6,0.9660806752977955,0,0,0,0,0,0,0,0,6,8.383400866284756e-4
w_indian,Parupeneus_macronemus,0.009212086298498835,0.003294463089956638,0.004810160479906952,0.017348259554155268,0.010429187820770121,0.004370679200031991,0.005015740553755518,0.021479933542843617,0.005475508142678638,0.006124302512842089,0.0018519514219190742,0.019394410805227105,0.010033597761977778,0.0037550843665929592,0.005658700399328061,0.01910406925213911,0.01882053370553602,0.005713247952919947,0.009401414752767234,0.032457377291154256,0,0,0,0,0,0,0,0,158,0.02207628894788319
w_indian,Parupeneus_pleurostigma,0.01619816558350253,0.061793924054065,0.0015018183166314238,0.15091687100328474,0.016936633261413973,0.06611657134325513,0.0016956979251665076,0.19257609456022606,0.03011196233602059,0.04122985404104531,0.0053791175168589325,0.13275605126904125,0.01787127424159487,0.11591117792378672,0.002218759962859995,0.268025913836992,0.027694272536595267,0.11522592912792169,0.002014937237086613,0.3629240253623051,0,0,0,0,0,0,0,0,14,0.0019561268687997764
w_indian,Pseudanthias_squamipinnis,0.0552238527870718,0.021159974485361523,0.03058890663669339,0.11539428758043854,0.05572652990183588,0.03164803853126493,0.03312614669848928,0.12612509001992822,0.06889271376180744,0.033817017690583435,0.030807813769558153,0.1489458401003755,0.0632197658110943,0.024493447032669403,0.0362281137800973,0.12347629217543726,0.14092060532506379,0.037056065084104875,0.08728961742857588,0.23564361571789466,0,0,0,0,0,0,0,0,94,0.013133994690512785
w_indian,Pterois_miles,0.005798440064430664,0.11670811009648092,3.1408796586957497e-4,0.28826912301815605,0.006061690137021724,0.11479306642502188,2.3276926452492285e-4,0.31774418090353,0.017469502398869297,0.10720859124271775,0.0013105042982444175,0.39824740471952985,0.005681223639880364,0.03817211674121484,7.959596590968475e-5,0.05987821421006524,0.004510360621491972,0.06371061330109189,4.0986088815819424e-4,0.08160574222077911,0,0,0,0,0,0,0,0,11,0.0015369568254855386
w_indian,Sufflamen_chrysopterum,0.02508686406081883,0.06429905137301502,0.004743300211876581,0.11738506585222616,0.026150548624599358,0.05996925660428761,0.0038764563366769887,0.14295095417320144,0.020014217929786787,0.0873098558943869,0.002954810314121826,0.17369901729653545,0.024844256860290983,0.08532063147545087,0.0030634274485600408,0.2389189761241967,0.020932663497812865,0.072872045242598,0.00411687642002937,0.21303611622053292,0,0,0,0,0,0,0,0,68,0.009501187648456057
w_indian,Acanthurus_dussumieri,0.12075256931044709,0.21534230372559426,0.0016208208041432587,0.9702443402269,0.1051317011538559,0.26211293019044013,0.002115784239851433,0.9948945204541626,0.06308760841478049,0.20809863091944386,7.199074824192201e-4,0.9030447611387672,0.1192702889278998,0.2376779859363759,9.095082289983269e-4,0.9886259472026753,0.09930569542251605,0.2234734229380169,0.0014881141882037744,0.9534730431303269,0.22316669236272058,0.26302154214988027,0.001953215089828455,0.9965424862017545,0,0,0,0,32,0.004471147128685203
w_indian,Acanthurus_tennentii,0.013760276329419362,0.17950531704124886,1.2372403636095295e-4,0.8055169461197003,0.010295257405035781,0.17773790096005718,2.666300911341087e-4,0.8466020165351773,0.009033790435845861,0.176717535813439,1.8954424352940304e-4,0.809875527698168,0.013588816057212367,0.18632813712534083,2.4526145849977383e-4,0.8610650055218618,0.007915319470618621,0.1706358314027208,1.6733262697698676e-4,0.7967241091913534,0.1201837135732493,0.23242803263219913,0.002018597538633603,0.9862411954984237,0,0,0,0,35,0.0048903171719994415
w_indian,Bodianus_diana,0.003552650743626809,0.01826423343482881,6.24415669771269e-4,0.02258907703366556,0.0036838693970881486,0.006417296623510744,7.410318112641858e-4,0.014367688193085221,0.0030127417150119036,0.01086483973965018,4.197015350670438e-4,0.016533173483490843,0.003452374153151373,0.02864899429252662,7.006546630714107e-4,0.015253013726950468,0.004628986032454483,0.007085508110805317,8.531884646932094e-4,0.016932702348511578,0,0,0,0,0,0,0,0,108,0.015090121559312561
w_indian,Calotomus_carolinus,0.035371014277682924,0.13207194592641222,0.00444126064125484,0.48227539211235537,0.028133324208916004,0.08486761197940154,0.0017007595139953374,0.2809529816435232,0.01440008164502662,0.06311083043084707,0.002056120349650667,0.1693801720900879,0.0344744007184115,0.0651743655023532,0.0026031822713528606,0.1995114497189233,0.022540575834404275,0.038753475597331964,0.0030424878275370354,0.12983038264398034,0.11475130775560277,0.13585802279352271,0.013227618167563172,0.5672248214200273,0,0,0,0,14,0.0019561268687997764
w_indian,Centropyge_multispinis,0.0026667289558254892,0.001690392215329012,0.0011319091945562665,0.005848602320180074,0.003095526093059714,0.001639851619808234,0.0010612653233001937,0.007550023212080833,0.004117293952755672,0.00476954460808129,0.0011899274111021047,0.01486392631218378,0.0026077891705575994,0.002003458838899121,0.001239505853794316,0.007483134031373279,0.0018213501320953548,0.00234666914296116,8.724229010875293e-4,0.004459288254590777,0,0,0,0,0,0,0,0,153,0.021377672209026127
w_indian,Chaetodon_madagaskariensis,0.0029858364292901047,0.05295053097660555,2.7211242167851754e-4,0.028824894242442636,0.0032571965533125607,0.060221326022962325,4.2609309279397585e-4,0.044589998132175825,0.004787922630879156,0.05536390983981909,4.916631479318316e-4,0.09281069955328863,0.0027970728228728352,0.04416646732685961,3.512806937539987e-4,0.019816857917850206,7.78357895664137e-4,0.11093964413446897,1.3885578245471557e-5,0.27098537474760526,0,0,0,0,0,0,0,0,41,0.005728657258627917
w_indian,Coris_formosa,0.0030030013733104897,0.039250203310038985,2.636791286701799e-4,0.044670050617175223,0.003413534876008731,0.09459570550151727,2.728046231688895e-4,0.13343141437121084,0.00483073949327986,0.0740817722803087,3.1509152250776273e-4,0.1713701329496236,0.0028918074979754345,0.06730481306173515,3.225450214567952e-5,0.06899606498341054,0.002769100922149816,0.04698770588299558,1.2933758823436902e-4,0.03691311884746014,0,0,0,0,0,0,0,0,11,0.0015369568254855386
w_indian,Gomphosus_caeruleus,0.0013338653244790969,3.8354685000752337e-4,6.910266801647898e-4,0.0021528028256423606,0.0013838602800047587,5.173921112318053e-4,6.710810295116037e-4,0.002633070552707258,0.001286649616446165,6.77093753963236e-4,5.747244454544001e-4,0.002848664778530353,0.0015005597839685809,4.1196117637754947e-4,8.437385701906691e-4,0.0024217082816540836,0.0032376827724403838,0.0016595881576079948,0.0014883789093000815,0.006428050063599709,0,0,0,0,0,0,0,0,123,0.01718597177588375
w_indian,Lutjanus_kasmira,0.1049537519912096,0.21205070487004302,1.0584448841709316e-5,0.9116249684800893,0.11467385713721664,0.2652741052006641,7.708489192663504e-4,0.9987839186674655,0.1912487250879461,0.2410428662834868,0.003159550520837572,0.9881290416825957,0.11852646210277176,0.25241825548152136,0.0019857145540536068,0.9912231531338461,0.15796219049229682,0.23127911615529764,0.0018548468293365843,0.9717363229457413,0,0,0,0,0,0,0,0,25,0.003493083694285315
w_indian,Macropharyngodon_bipartitus,9.364311208632874e-4,0.1319820477777818,1.4819045528697265e-4,0.08111663224843121,9.6658696306956e-4,0.01813306462599052,8.629076452676322e-5,0.010175278902984747,8.759465670696322e-4,0.04401804964434741,5.475169735878932e-5,0.013379971114874468,9.140370217397894e-4,0.011168374799510137,9.556685839153748e-5,0.012527931306155364,7.211604319823374e-4,0.06040495189646773,3.23111680023092e-5,0.03826118025680232,0,0,0,0,0,0,0,0,21,0.0029341903031996647
w_indian,Ostracion_meleagris,0.012473907518791912,0.18384851087451876,7.344290441105126e-5,0.8902172915228485,0.013967395270920842,0.23612322725166693,7.190999350035957e-5,0.9974175648367413,0.008246744476048128,0.1820992392114076,6.94586551177458e-5,0.7965531107423202,0.012134642017061286,0.19018366098723508,6.7092109274078815e-6,0.8365827111658414,0.010938774075702436,0.20258141365713847,2.7693545430590078e-5,0.9170435589589766,0,0,0,0,0,0,0,0,8,0.0011177867821713008
w_indian,Parupeneus_barberinus,0.023222984747923295,0.08271094317294868,0.001544626481628909,0.2548235330918637,0.02352800320508358,0.10663753373187136,0.0016237539042531389,0.2932584043695719,0.020048200095225358,0.0753405670209423,0.0021623926887263606,0.22124813081620998,0.024334956253460528,0.15758341972694703,0.0011509475558545358,0.7375252237241433,0.02813553050572301,0.12744314637983883,0.0010036338542964594,0.4705623530097922,0,0,0,0,0,0,0,0,20,0.002794466955428252
w_indian,Pomacanthus_imperator,0.04141063420549714,0.04085184337989095,0.008746853507692609,0.1576120280982938,0.04618550498997911,0.0734324426319777,0.009950807576119351,0.2994283292950169,0.051854294326081574,0.0869552824410587,0.009206356832510613,0.231730637141629,0.03876650810933967,0.06247671927924003,0.0058516714655458815,0.2126951892286815,0.015063623519392846,0.05417133932052931,0.002042082334932563,0.08279855222875042,0,0,0,0,0,0,0,0,55,0.0076847841274276935
w_indian,Thalassoma_hebraicum,0.004875623776026303,0.006092083924286924,0.0011701609169879668,0.019021820603081056,0.005002811262567382,0.008091835136356236,0.001394352384083054,0.02173495070703186,0.002679357818712431,0.009195806085692032,5.303340657036434e-4,0.014937332213130566,0.005188741871288972,0.018312292706144845,0.0013313656486169643,0.024904723015471537,0.006396283178382475,0.0079485836116824915,0.0022156701436847003,0.024211064746847272,0,0,0,0,0,0,0,0,166,0.02319407573005449
w_indian,Thalassoma_lunare,0.020578326554385,0.009944984686541532,0.010669672516765896,0.03878177290639843,0.023180797179216343,0.008694399882365061,0.011465242962253179,0.03974018210294747,0.01198733703753041,0.007508945712281106,0.004752747947752556,0.02999174564906662,0.021749665903867704,0.007440083777731638,0.00897959109849606,0.03677693463714887,0.03596344587388393,0.017883985111727944,0.016037627321908922,0.06920837092124668,0,0,0,0,0,0,0,0,51,0.007125890736342043
w_indian,Anampses_meleagrides,0.002643943458710585,7.98418132283296e-4,0.0012294640945344827,0.004305939883358368,0.003032321235816587,0.001031719563342209,0.0013472901202474102,0.005064514292556558,0.001903510610732657,7.659292079074438e-4,8.407378368412394e-4,0.003518942507882956,0.002806156572373074,9.025860610797293e-4,0.0012293583545999727,0.004522680282577876,0.004390445250282038,0.0013996473874088213,0.0018614618969249978,0.007259081811576198,0,0,0,0,0,0,0,0,51,0.007125890736342043
w_indian,Apolemichthys_trimaculatus,0.0070007242298562155,0.15972186038424765,2.4076643915522968e-4,0.6701940248661007,0.007283118812882737,0.19697849650651456,8.562708869804633e-5,0.9167809321589987,0.006617631745423938,0.09430926841679427,1.4477008283936556e-4,0.3166066358146838,0.006462287902863273,0.12765278959328163,2.002776337529701e-5,0.4444464029369266,0.004801419942574407,0.11996691414434839,4.651676982995242e-5,0.4086889375351346,0,0,0,0,0,0,0,0,65,0.00908201760514182
w_indian,Arothron_nigropunctatus,0.013283279509688918,0.20011932139411925,6.674621734125196e-5,0.8867641209296127,0.01443487226440186,0.20920003862488754,1.5948013878604614e-4,0.9532726197726654,0.013726130545327009,0.19126871633793058,2.3059138354666666e-4,0.8489072861067152,0.013151035605367116,0.20982947059247511,1.6502775250321237e-5,0.9650970173656973,0.020087942519353523,0.211023675295744,3.445158520872742e-4,0.9212071348734007,0,0,0,0,0,0,0,0,10,0.001397233477714126
